,network,id,createdAt,staker,outcome,amount,dao,proposal
81,mainnet,0x06383ba91abb1f1d2cbbf00edd480c52cedb6d3d95e089e3e798645ac502cf4f,1564914977,0x730fd267ef60b27615324b94bf0bc7ed15d52718,Fail,3029000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x8a02cf636fc646b82a3e2f5d9c8257a635be60607552f7b5308750afc3b1b1e0
82,mainnet,0x063ca598ca0d48ea854ae0a5ace4173d49017edb88f2ccef49c53cc58c551f24,1573949962,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,200000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x1bea37196f6e4976fee833173abb5fc63e40636d1459eee4b9b028f16d3c7b31
83,mainnet,0x0644468b8e00e60016842d772f6a798d3d458439cd873d1138169b5d6aeb598d,1561893820,0x26904e77a65ba7ff95803d804ef46fc6d8f33720,Fail,60000000000000000000,0x6bee9b81e434f7afce72a43a4016719315069539,0x65eb4e770e92e1cf8f45bc5e4056a130b76622657574b60a5c76b6276cb81c4d
84,mainnet,0x067f56d570d03af23580bea5ef68845ffaebe006d55231c078c038aa07fdae20,1587854391,0x0031ce5920cbe1e600113d14ca06ac6596fe7466,Pass,150000000000000000000,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,0x9c6c32e3db9a43af6fbefcadd0b4beaed1d236dc1ddd91ffd7e49d3b4f33ff1a
85,mainnet,0x0691fc83dd6aaaa88b056f84a3e6382c0fd1a423a1b1d0ba5b62fc712fd0c0fe,1573078826,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf7468f6707777c89ba3b1ae259d2d534430eb98b313f305a964c9019800088ef
86,mainnet,0x06acc998979a585251601e4f2b23c5e6940d92126d75c24fdab87250c79a8a9b,1582143205,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,1000000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x334f95629406cd2c47c20b18224becf89e9faae4892546b0ae87c254939387ae
87,mainnet,0x06b3b855d0ea9e49f3e6a4fd15a4aa29b170fad480c42a4f8c74849cdabb9e9c,1555006108,0x144c4e5027b69f7798b2b162d924bcae5c149f15,Fail,200000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xaebc8d96eb20025fe429bdcea60edaac8febe1d6503a3f4e2cada2cb2afbaf33
88,mainnet,0x06c0538912b00f6e99110f514154698d83a2a79f8ee94ce9c832a9061c3ba71a,1588532178,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x60c035ec11ccb91283daafbd6228673913fd0f71a52382ab363ab14be45c1e56
89,mainnet,0x06ccb71c0be6dfb0593706922d4f164f02c7cfcbc35f8e673e3d20de2bea4550,1565984867,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,151000000000000000000,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,0x677cb1cf9e5122d99125e52826808611e10028700132c8eb2bfc35f110f69b9b
90,mainnet,0x06cdf0a1c09879177dc38f2ff42e4b70767f5bcdbcbc4d91872208fab52fbcf9,1620987569,0x832f8d327f1ae943b8d4d17b800e7d49b9fedf6e,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2b2b2cdb5f7b9006c898562332ef4cbb9c7d3c687f3a7a7b8cbf078673cec8d6
91,mainnet,0x06d0038ce45933cb8f07dd8a4448b7545d214a718a7a4b9fb00491cc2fcbc386,1562760307,0x5f3f639988efe64fea12fa992208184fcd1a081a,Pass,20620000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xde95f7cdb745e78d7f911554e0502a45f53ba3f63a2da68c83b5051978941a12
92,mainnet,0x06d38719f041cbec1622999587e54cadad2aab4fcde94cef1342ab5e1391de24,1560951997,0x91744ccd83d4ca77a4e4698374a9d18d0c99db48,Pass,20000000000000000000,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0x7afa7eb54e6e8a809b347228b40209ff0e7ac008b52b3b8b80ab5146c0716cc6
93,mainnet,0x06d4fb5ad50d7995f49759f2b949d94e95a28e2419842df139761e3595d7caca,1575477787,0x4efbcfacba805254e59462af3b0f0c83ddd6af3a,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb2524f9ace3ac90d4a9f4d4c734938d9da45e705417aba80581803d88176bd41
94,mainnet,0x07234c9bba587c2b5463565c0f13e10eb6fdc8bfebacf23c24efac11b127fccc,1555556637,0x144c4e5027b69f7798b2b162d924bcae5c149f15,Pass,160000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x63f1926175ef69e69e9ff3b3bc3e3d6ad7b3a65d844906a55f0fe7f4117a6d0c
95,mainnet,0x075bdaf37b6b78e20205fe76c486382d00f17ad990d20550d3966ba2fb0fa0dc,1571987627,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,1000000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6fa648d66be07b46f91efa6c91a655081f3ea0c1404f2440ca87b31c04410087
96,mainnet,0x076146ab039365c93d60fa90d67dc406aadef1aa00addf98e3ec92f641ef88a7,1592313988,0xb435871b0959561226b4d903b1abf79528177e81,Pass,2000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x1212be578b8ee549c6ebec91b6f6d814fc2cf5812372b0bdef7ed86926b25a99
97,mainnet,0x07748dcc72a02c56e8156776530a54526b78cd6528b61fcccbe87c20d5222bd8,1585276666,0x4171160db0e7e2c75a4973b7523b437c010dd9d4,Fail,1000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xbdcc9cb6282d7b01005b146e1cb4934eefb415ce45e9323c7a5cfe03c2d63939
98,mainnet,0x07910424448e26fb7b1fc88fdfd6303da113b1a182632131ae332e0b646d42b9,1572794377,0x4171160db0e7e2c75a4973b7523b437c010dd9d4,Pass,200000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa607fb0149944b1b094bb994dc40b58cb14e65827f1b2ae2602632a9aece3af9
99,mainnet,0x0792d29f1d687067b1fd3a4ed4e6e449000f87b436e110043c0ccd344926c12f,1573762146,0xaa679e4ee126f49c4c7e06bffae0f64562e74deb,Pass,36000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x0abd8dcd41c5d43cd778763aefe76907b695df77136e400d61dce61aa0db4418
100,mainnet,0x079f661b1b1326daf389f39c118cf56cde6e5fbbaaac47ebb663c0be0b9f0420,1590866764,0xb435871b0959561226b4d903b1abf79528177e81,Pass,260000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xd6b4b71d2d15ab15e46d2515e89f09141f8e4d30fa09cf764590aa07e7fd0173
101,mainnet,0x07c16baecf5cc251ecbf3bd1dd757affd69acdb84413f7cfc3ee91b468668ac7,1558892311,0x8f839c0cd16f4dbed862c1c639b6634498feded0,Pass,200000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x14f662a4161ff99ec3b13e09e7364e59c0a5404e5aaf47527057e2a803c31ccc
102,mainnet,0x08050098d3fe527146cf210d66444e9b794c9d47aea6ecca85d721841d7e33ea,1566424515,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x950f89aa57fad06f9e0ec379d417a85bdbdbf3cf1a502987595f423be13ded46
103,mainnet,0x08339a46bf36222e0d7024a808bf22994f2f6683f17f609bc621af89f00dffa7,1617471374,0x583acc79585d3cb195ea8125f6f80ad459b46313,Pass,250000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x3968178d4df9cf8ddb7282b08bd748d3b086149beb412b68e210c6f27b84ab53
104,mainnet,0x0840542d5ab70759e2bb2f71c9dbd262821dfb3d5cbff617b9a0e74fbb20240d,1555512849,0x390eb69325be97a9c7c5ca0a98fee1e7bcbb6012,Pass,100000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xfabec2b9cac4a56b76e63e5d88aebf4cfeedfb8e2479fe2d6b7807b6b2fd7f7b
105,mainnet,0x087f7676c68b6e3adfb2cd60079cd58d353d5ac793aa7f9b14c9c3b4c498f03c,1571215569,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,Pass,300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x58c4c7f510ed70055266e22fe96081fc86d4635a2db3365a1c51be09e992379b
106,mainnet,0x08925583b3a536a61fb0bc2168edca9d3ca9878eb3a9a5a2b6558cbf5b8ceac9,1568219728,0x3b843d1e02c26ca796a57e28de7ba02bc4dc0213,Pass,100000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x56eb4635252a0c661c67602e7aa417cb64c4cf9018db500ab5ad12fdc06c6fbb
107,mainnet,0x0893f7910fe2662097013f7677eecd9125ad22fd9cddfc06a4023769aa047b45,1645539057,0x583acc79585d3cb195ea8125f6f80ad459b46313,Pass,200000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x90df3a6dafdb1ff19162a915db545cd87d6110c8bc4b7109a848ba341482d9cc
108,mainnet,0x08c7fd29e3b6575b7bc93fe5cd6f90c6053697a1aff3d4145f4dc7d27b8e0888,1670497619,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,420000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xea18f55ac210fdf87c472202cc6e2dc3bde48fa46c74b695350fcf73866de8f6
109,mainnet,0x08c8ae550d8a4aff95f7db4551d5fc8b1c5f0017be24496d1bbb5527428307dc,1588446942,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf74955086fc23cd45a966e83085853348d174928c0fa27d6bcb9b414200537db
110,mainnet,0x08ea1b89b2f7bae5ae1c469164175b997aa8357d8a4adb5070351f5b15c0da08,1585335644,0x7b2e78d4dfaaba045a167a70da285e30e8fca196,Pass,381100000000000022737,0x519b70055af55a007110b4ff99b0ea33071c720a,0x76827380ef310c3342b0fb030e2c881c470343e772b0402c57dcdd0a24cf0976
111,mainnet,0x092df8155be9dcf1d53037c2e1ce680776027eb83995f3e674a6b0239c91e01c,1569869266,0x144c4e5027b69f7798b2b162d924bcae5c149f15,Pass,300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa4a6cce181a4eb41bf88c9e829dd3142a34053e40ae069a3221c4352ce0aab96
112,mainnet,0x093e7c8422f5e0cbd2700d87fb483f6c6f1855eb7bcc2cf2851703d34fa0d1dd,1580494575,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x27460cf125ed7c472499494931030c39a5009d5323644f7c54048f6b227bea52
113,mainnet,0x09456ca29f7206415b38ca0cc98366679b2c9eff911b83cd909ca29b1c5a02b6,1626036041,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,450000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xa867cb2b8e7984ff4679b3aff1bb04bc47a21024c76a00cfc27e85a5bbd3a17f
114,mainnet,0x095615853f6599918eacc9aab23e1431d5b3805b76480788c016f8c57e1a84c2,1556208343,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,Pass,150000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x677a39a771fad31eb30246c5c5fc96acd2c6dfe22884f515ffdf820e7caa11ea
115,mainnet,0x0960378e7042b058b5cf80ac9eecd3cce8c90c400af00ef5e4e530c7e206714a,1568657531,0x4efbcfacba805254e59462af3b0f0c83ddd6af3a,Pass,550000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x52e92a9757df27398403eeced20ee15ae0d5f41f7ea0f956d728d62a7b3f07c5
116,mainnet,0x097999e5b712221bfabcfca5cf9d5dc895c606bd3a3ba457116d8b9a64c62b58,1588972086,0xb33b9fba681653fe263b31a95766d83d18c2128d,Pass,1400000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf5d5ba5f28a30289e6efcd2bde726144b5409fcfa1f5f52bd5ae6fc1c46a8b79
117,mainnet,0x098cd466ce2de1da4b18a6715f816af7dad4ec15e331f62d8fd7248caad8eaa6,1578568070,0x50589344709e59885ac585a525c46a8979041177,Pass,180000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x4d72e9b91f242aff1feb6f6d335e923cb8821ec7c9a6060e6b2e235a596c9628
118,mainnet,0x0996628937a9f47a4fd513169d5bd4e66e13a53e5941ce0bee0370b8b36be4d2,1672329347,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,900000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x221af4d539cdbbd574bd7cae186ebbdb2970bd97d3545eb45c00e4357ccd5dc6
119,mainnet,0x09ae1c27cf86d52e5f45087f5a68c18c7e44286e4ab441f59e99a977b1e11587,1562221966,0x26904e77a65ba7ff95803d804ef46fc6d8f33720,Fail,26000000000000000000,0x6bee9b81e434f7afce72a43a4016719315069539,0x81e2c98b22b4f9be9deeb4be352b8fdb10dc444f0ca369bbc7dbefd22e914d1b
120,mainnet,0x09df3c01b73774246074ef6a224388cb1f889038205810fbcfd428c13933892d,1596042358,0xcaa9c1251dfdad81f4175edbd09ba9d9131aca77,Pass,2000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0xba3817c9ed4de0c7a45bee313cd584f1fc9a9ab1a41e1681c4fbcdacc38a8209
121,mainnet,0x09ea369cfe14c71f6ed16803b61815057a214bfa7c04186ed51fcb114fb6b4e7,1613683744,0xb435871b0959561226b4d903b1abf79528177e81,Pass,500000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x49d422bf9ff82459ed3a74502329675dbd7ca4b40a37b59e2def732e519003c9
122,mainnet,0x0a21e5461d8202515cfce4f0d5711f5263c7a1d61a9174e17f625574c8bd45b2,1624647038,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,650000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb0e697b806830607177d79d659c8377b67e6eafb148864c8f9537f47bc4db59c
123,mainnet,0x0a3d1f9ec4d6dc1be023fe70602b5657246934f9a8c99c4ecf895e95a2d3243a,1636943929,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,550000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2b29225f50c6366e07d27f35491a92f5c0b53e82574d2cf37fd227386cad679c
124,mainnet,0x0a3dc495ae841b000b36ba710e0fb518dc29aced03b101031e4b69f2b9aa465a,1561699549,0xf3b1b6e83be4d55695f1d30ac3d307d9d5ca98ff,Pass,100000000000000000000,0x6bee9b81e434f7afce72a43a4016719315069539,0xf87999d18edbe5b1d7e04080772290133c235d9b0626bbf80dbdcf6f9d990c68
125,mainnet,0x0a62ebdf786e91bbfa99cc8d9d15879ab432934e9624498d936f1a742ef38d47,1654952001,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,550000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xd4ddd0a5c93f34e68e0ca686bb19a693aece58f91b828be9703fc8a8b1b1a6b2
126,mainnet,0x0a73aa31c71e9e386fc9a1ad59bc5ebbb131a5ce2031b96e3f0155a77e54834c,1558482001,0x00fcaf8c715f4e8b4710a73fdcf9e729972612e3,Fail,100000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6181e205f83f9093e087f432349506db20e3d026985c4b142b12506994ffea75
127,mainnet,0x0aaab6fd4a14582474f64abac78f06328f4873d37d849c8db72d0c90ee03ec68,1569909835,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Fail,850000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x510b945aa11c67387a8aca461415ecc089610f0aafdf4ea515f3ade3f4dc0191
128,mainnet,0x0adf184355440118c3fd1b29c302b6aeff7f2092477b4c2e44f815cd2500b7ef,1555421549,0x6d1a4be65723355a9f5b12c446780a5000849461,Pass,23000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe8e49bf27354b6c3edec03657c6a8d3e4f2dbdd3eeabd2d7ed8b75cdb655f78f
129,mainnet,0x0b0288155b1832a412fcbfa9da219c7001d3102868e97d58b5b638a53e092a26,1565860005,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xee38390d635ff647446f3dc8da48a6ebc8e16983bec224e316fed00588bac428
130,mainnet,0x0b1ce559d476713a7366bae6c433f09f5b949aa6f1236ae473cd837fcc120fda,1559339232,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,Pass,400000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x91e5698c4135010c2d5fc9f99fcff88450fcc45596f8baff3666fa7cd855a00f
131,mainnet,0x0b2286f55cab6e18ca622d98ac4b2350f1f03fee1298a97d2a9661264976398d,1561539576,0xe7b81ae742fdc4cac5f6280aa91bc28d6df34a89,Pass,10000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x4a10433295d58a32660622e80c3e4d6df52c23f08c577bef5d7ef1dc2c24a9c2
132,mainnet,0x0b529c34916e5e161d0ab70a459dda05c149f2e874cc4c75c6cff5b7c5b46651,1565207970,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,Fail,100000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x28952b8eec711d824ea7e0bb9693012819f7ed9c491a82a2173816278ecda8e6
133,mainnet,0x0b7f7146ccb2de058421a987ec24b28754285e09faef77669007cd923869d8dd,1569583285,0xace490e46d53bb84b339624c7eba59a85909675e,Pass,200000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x5fce97ebd8ec8ee9c56f2589a1105599613249a5e97b7f42e2cdfc2d76d043e2
134,mainnet,0x0bdaea7cb47a0335079e278ce45acbd1696e6e9d2029a107ab725f39ccef0983,1572695372,0x065d69bcdb90137dc8b0b0182d9af8d2838358b4,Pass,100000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x49245d9ff28b0c21e012339274f04508fb044fd34a3555fd08e5476d98930527
135,mainnet,0x0be3f0b6c327965ddac2ba38e7ee14d689bb0effe03a0391dabfa0933c1c3693,1567840430,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,600000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xc572f9ac484ec671ab175305ebf7d561d7622b8f0a158bab40f75fc7e4892f00
136,mainnet,0x0c11b98c79056042c817a00e01218c380bcf69ddb25c480fa0fef3a34f35fe4f,1627365307,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,630000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9b04d9262a6fbf98728572e0fc3247da6dc6f565da2c99d929086946b4f699f5
137,mainnet,0x0c1ea74cb2f63bc5158541f3708c7e7a0028963af78d9075bc5a9b76d18ea3d3,1672700279,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,333000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf05d6fb4e5ee58073e8c3aa51a20aec3d718e8dfee8be2f580bfbbd9f0522a9e
138,mainnet,0x0c2613deee45001bc1d8c4b10064ef623d35da73a2c812cf640277071e549ae9,1577963101,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,Pass,100000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x576035e158f1b82d6ac8c0022f577ca39dfc8f0d7c92f6037d9dcebcfc0c7d69
139,mainnet,0x0c3d7187c318b57075c917707e1e58041c52104b92f7d1723065f99febdae322,1564130317,0xae5fb390e5c4fa1962e39e98dbfb0ed8055ed7a9,Pass,333000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x89d7d888f5ae40becf315543916abb1abaca505f5bdcca205c3b2b1c734dd5a0
140,mainnet,0x0c4016387988de911e85dcc1f1a53ebbda4327e3e59127954b18b07668d12118,1562924690,0x79d3544bbe7821f2be4bd745d3df1f14ed211c30,Pass,75000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6cdb9af782fab8894ee15d9fad459200538715e894d3ad806d8ceb12cd6f1e99
141,mainnet,0x0c580b34f7ce7cc742d5f44ebacd503295019ea9b734aa05d97e39f5aa6ecaea,1664917583,0xf006779eabe823f8eed05464a1628383af1f7afb,Pass,250000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x8562e1592236ec9fc9529a1e4ad82bd77f88f6d93412ce32dab7284738be3f46
142,mainnet,0x0c789e2cb0b1e459662b7d499092a29023f934a87e8dee549925001d36474f16,1580772776,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,80000000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x288926aa69cd6fc9156b7c290eb8f043dfd3f2ce27a2f065893935aca0f13f4c
143,mainnet,0x0c7b54651b674bd83bc8f64445606644f128e2d1793cc79648c9888250499b40,1578717260,0xb1b7586656116d546033e3baff69bfcd6592225e,Pass,100000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xab28c35481423e7d51f54f15dc2a1ec7aec255acd7b52fdd4fb66f0090f44aec
144,mainnet,0x0c83f84af017b63c6a7ebda3f53a7f425998da425eb131458ad9c89a6d11e6eb,1585385752,0xf5913759b449fae8900d61f7116d451d200c60f7,Pass,150000000000000000000,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,0xab33f21f16c90132bb2dda12783e61f88cd913c400822665f894d0dbbb720ffa
145,mainnet,0x0c8b418ed67ae72d0cd8ab813bef777e7079fc5ad7e494d799953126bb7160f4,1563687537,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,1000000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xab0abf6fe23e9a2586a8352eae997fd590b601b1d53a4b1e23c2084953ac8f06
146,mainnet,0x0c96b1dc1ee7d43770de9ba8ead67f8c314720141c60c053853f36d1a7374624,1673318939,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Fail,7000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xca3a8a822eb52af6ab36840bc89605a803e0e71b42e15f15f5a0750279eeb327
147,mainnet,0x0c96dbd157d05fe18ba828640382b41143bef42dba478b87c066dee3cececb03,1559311834,0x6de3a8b94f89bac11099139979f61567ed33687a,Pass,300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd6ec080ef58ec5b5f906dfe6e7cac4fb01ac73ce3cf4f7649879bbf25db2d0ba
148,mainnet,0x0c9e55ab59d92456c0f7edb48f8eae5d284b27505383a9a18fbc4f6b17732770,1569970589,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Fail,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x510b945aa11c67387a8aca461415ecc089610f0aafdf4ea515f3ade3f4dc0191
149,mainnet,0x0c9ed9dbcd0cfe1e9035f677fab29afe257d9f14d446a6d5769e795159acf5db,1560263972,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,250000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x3566e55c24ec4b05307633648ee58902e4f7520dc46872c3b0992c371ac6dfd7
150,mainnet,0x0cb83895c38b89a6d762f77c739217bb467774191cc5787d284660e26699191f,1581932770,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,Pass,200000000000000000000,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,0x5d3d2bc836df3e1d465caac59ab4ac4ac52e10ebe5bb74ee11453f0964666fbf
151,mainnet,0x0cc3b3b8cd23883a98d3c42319cdf0feefc33e591184a7b8bbbbc4e1b64b9925,1573499491,0xaa679e4ee126f49c4c7e06bffae0f64562e74deb,Pass,1000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x0abd8dcd41c5d43cd778763aefe76907b695df77136e400d61dce61aa0db4418
152,mainnet,0x0cc3eccf832375a00fd65f6b04a6d230a3e9f47ff79b4fc93cabe78b3e71e9f5,1587738469,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,200000000000000000000,0x0b93ba560283350d4216f29dc57e15df38d0eace,0xeca539892cbe0df7333687d9495ff87558a085e4b22ff0462c7536fc4de40787
153,mainnet,0x0ce211bfac2f85e85e15fd8a718b49b90f889adb4f42a0d50f20ae9dadaedbd3,1593034125,0x583acc79585d3cb195ea8125f6f80ad459b46313,Pass,1500000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x6ad3d93534bceb565402a28241a275b096b02f9972a9f7f6afac1649ffd418cb
154,mainnet,0x0ce268af38948a974da291bbd150af16f1ed76a05a2892f78c604d34b4701329,1599093426,0xb1b7586656116d546033e3baff69bfcd6592225e,Pass,2000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0xfc962aa0961c7afc2255fa4536100aa44b7a208da98fa8c97200221e83386337
155,mainnet,0x0d19a8b007ca9ab8217bf4bfdaaa8e3f4968d3be8a013bf7a88235e04679c551,1564045756,0x8f839c0cd16f4dbed862c1c639b6634498feded0,Pass,400000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x59e30718f96aa2b43fa4b1118a2fdcac00f3cc93afe279d985c5e7ecaa30cb58
156,mainnet,0x0d1ff2582d84220134a4a042dc8be95ae54ce718a573849d38d8d0705fc13793,1563867234,0x379383e2d3ab8ce362cffbdd6f13d81213475786,Pass,50000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9957cfa0c6241dbc116b098ebb094da38d1c2e612d5a0bc652726ba3d4e1ebc6
157,mainnet,0x0d25c5c3e50fa168e4ae9c11cf7c7d0629a20f0473fce5b63aea160a6b47b773,1581090326,0xb1ba56fc6ed94d45ca47cc9e97df68f3df772d42,Pass,300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x490169e484184f66410f06f348e5a0fd874a77698be37653be7e7d915419b292
158,mainnet,0x0d56f402fc76679f6cc9cb8da0366f7da162166f4b173ec691a14ca239d33b4d,1572042282,0x31bc17f8a002d8a5c232b8fcc6e0171135cce37d,Pass,55000000000000000000,0x6bee9b81e434f7afce72a43a4016719315069539,0x446a6f0268c0b3f442f1cbb842b26276564021d8d6ed111f1de3ee7e85880e87
159,mainnet,0x0d8768e0955c8aad165fff38d39dc231e5a29be07fa916daec6a232eef8a2408,1570121738,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x379ebfc1fb4573fae8a7528e0771f7452016b0d93b292b4c029086ea81457d6d
160,mainnet,0x0da5004a445f00f0755e7fcf1a33c78b90e96b8e1b4305a3600c3b4be38398b3,1555512910,0x390eb69325be97a9c7c5ca0a98fee1e7bcbb6012,Pass,95000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe3d324d392f972fda5eb6abbc5cb5682273ea6c6e2e2d8efd519d468ddfc3f07
161,mainnet,0x0da7c21a6b8765d6d29abed3dfc7221f40ef876f32015bbd77ee5f4035c9ad03,1571180944,0xa02a1e93668a477debcd62a3d39ea1b4f9278acc,Fail,5000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e
