,network,id,createdAt,molochAddress,memberAddress,shares,loot
1665,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb64b3314398cdc80571bf64332cd83a35c3c4f47-rage-19474297,1638970620,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb64b3314398cdc80571bf64332cd83a35c3c4f47,1,0
1666,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb6705fe63bc63da67baac93e33f1387cfd8c37d0-rage-19452991,1638864025,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb6705fe63bc63da67baac93e33f1387cfd8c37d0,1,0
1667,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb804d0a16870e2ff870935e336733bc7fbe65beb-rage-19465952,1638928875,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb804d0a16870e2ff870935e336733bc7fbe65beb,1,0
1668,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb821c6d7b613dfb48dd2f0a5bedc68ec37b324ae-rage-19229690,1637735470,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb821c6d7b613dfb48dd2f0a5bedc68ec37b324ae,1,0
1669,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb83771d232665306d81a5f4caca7ccf0a3ca193e-rage-19474044,1638969355,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb83771d232665306d81a5f4caca7ccf0a3ca193e,1,0
1670,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb83a2b9929cf97146d7881ff8abbfe738700efc1-rage-19467507,1638936650,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb83a2b9929cf97146d7881ff8abbfe738700efc1,1,0
1671,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb84066fd214ac2b7ed1d606cd32835287840f826-rage-19329639,1638242095,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb84066fd214ac2b7ed1d606cd32835287840f826,1,0
1672,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb844010bff0faff55c6a605b0ae843f9208a878e-rage-19534842,1639283125,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb844010bff0faff55c6a605b0ae843f9208a878e,1,0
1673,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb86141f68ea86eb20bb523bfe20b35839dca1157-rage-19329636,1638242080,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb86141f68ea86eb20bb523bfe20b35839dca1157,1,0
1674,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb8a631473d398582c6754f683c32464e76a8ad60-rage-19329646,1638242130,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb8a631473d398582c6754f683c32464e76a8ad60,1,0
1675,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb8acedea346df1733eda5eb77b43a01b828595e4-rage-19229509,1637734435,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb8acedea346df1733eda5eb77b43a01b828595e4,1,0
1676,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb8f62c7c02a7687ddbb4a794f55a96fdd8fecf8b-rage-19229103,1637732030,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb8f62c7c02a7687ddbb4a794f55a96fdd8fecf8b,1,0
1677,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb91e8c6d109802965af67950ec13d7bae8495408-rage-19589414,1639558335,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb91e8c6d109802965af67950ec13d7bae8495408,1,0
1678,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb9428f4e0c0c104f89dfd1fd3f4ca89549666666-rage-19468959,1638943915,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb9428f4e0c0c104f89dfd1fd3f4ca89549666666,2,0
1679,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb969957eb73bbfc2721984e8608a82e3e139a963-rage-19468076,1638939495,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb969957eb73bbfc2721984e8608a82e3e139a963,1,0
1680,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xb9e62c014d644aebde25c253d0d8e3a40c83de47-rage-19470857,1638953415,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xb9e62c014d644aebde25c253d0d8e3a40c83de47,1,0
1681,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xba07e5cb42ca05d2fc3d96514461d7245050eb7b-rage-19472425,1638961255,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xba07e5cb42ca05d2fc3d96514461d7245050eb7b,1,0
1682,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbaa00a6a948d1a8a9b0e5eee3cdde60c769f360b-rage-19553350,1639377705,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbaa00a6a948d1a8a9b0e5eee3cdde60c769f360b,1,0
1683,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbacc12d6fc38c8edc957a9200accf6f06ba84b93-rage-19470311,1638950685,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbacc12d6fc38c8edc957a9200accf6f06ba84b93,1,0
1684,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbad816eaac24aa688dd57e8ee5568c8fdac8eba7-rage-19470386,1638951060,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbad816eaac24aa688dd57e8ee5568c8fdac8eba7,1,0
1685,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbaece802b1a016ba03f2c8ec4a6b309755fe4372-rage-19229082,1637731900,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbaece802b1a016ba03f2c8ec4a6b309755fe4372,1,0
1686,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbafe6495e9bcbb78f3534a60980c3aadba74157b-rage-19465672,1638927475,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbafe6495e9bcbb78f3534a60980c3aadba74157b,1,0
1687,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbb37868971982822218a10d750603dbc5ed7386f-rage-19504123,1639128170,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbb37868971982822218a10d750603dbc5ed7386f,1,0
1688,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbb425417572f615d2ad1f63b2b88f8de26e7f999-rage-19468904,1638943640,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbb425417572f615d2ad1f63b2b88f8de26e7f999,1,0
1689,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbb7b3649f0da7eaf2728f55f3667c9947fd1046f-rage-19329645,1638242125,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbb7b3649f0da7eaf2728f55f3667c9947fd1046f,1,0
1690,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbb7eb5d86b83dc11304d46632b65a7f6e41a4f64-rage-19467888,1638938555,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbb7eb5d86b83dc11304d46632b65a7f6e41a4f64,1,0
1691,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbbb2d07823a2e97e84969382233461ac82d1079d-rage-19472354,1638960900,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbbb2d07823a2e97e84969382233461ac82d1079d,1,0
1692,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbbb76fadda3aee3ca50ff13a03a102985e591d6f-rage-18862947,1635835130,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbbb76fadda3aee3ca50ff13a03a102985e591d6f,1,0
1693,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbc1b3d152c6a46c3deb07d1c2d853f10b8d4aae7-rage-19468164,1638939935,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbc1b3d152c6a46c3deb07d1c2d853f10b8d4aae7,1,0
1694,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbc397e0ad59f5ebf7af1cad9be7d7600642d608b-rage-19471641,1638957335,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbc397e0ad59f5ebf7af1cad9be7d7600642d608b,1,0
1695,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbc5b552641e5d203f0a6c230aa9dc14da7450053-rage-19476557,1638982245,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,1,0
1696,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbc99c4bd93c24db1bf553f2c7f9348be639fe5b6-rage-19673898,1639991160,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbc99c4bd93c24db1bf553f2c7f9348be639fe5b6,1,0
1697,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbcce8e5bb2389e7c231f6fd0b550af29f3c87bca-rage-19060844,1636859690,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbcce8e5bb2389e7c231f6fd0b550af29f3c87bca,1,0
1698,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbd922eae7bffc9bf320ca224784af09422199999-rage-19469077,1638944505,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbd922eae7bffc9bf320ca224784af09422199999,1,0
1699,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbdb0992e1d457fb86e0d4f0c5b2729c3c4386fc3-rage-19050487,1636806055,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbdb0992e1d457fb86e0d4f0c5b2729c3c4386fc3,1,0
1700,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbdfc1d074a26d560f2a4b598705b7f4ece974ec0-rage-19499901,1639107015,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbdfc1d074a26d560f2a4b598705b7f4ece974ec0,1,0
1701,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbe0159e56636435eb0545dcce85b4307618e895d-rage-19465546,1638926845,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbe0159e56636435eb0545dcce85b4307618e895d,1,0
1702,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbe02293e12ee9fd9cb185f7bb5a9031f81781df7-rage-19329641,1638242105,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbe02293e12ee9fd9cb185f7bb5a9031f81781df7,1,0
1703,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbe0c70b9c0a0235ea69ba9af2eb40f21bd348482-rage-19051346,1636810350,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbe0c70b9c0a0235ea69ba9af2eb40f21bd348482,1,0
1704,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbe7f3b57701a04ee06dfb42e8c4bb4a33c0b997c-rage-19053635,1636821795,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbe7f3b57701a04ee06dfb42e8c4bb4a33c0b997c,1,0
1705,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbeafbd8834086a4a1b5b5bcfcb0eab8396187072-rage-19471962,1638958940,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbeafbd8834086a4a1b5b5bcfcb0eab8396187072,1,0
1706,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xbf0780d2d00c901b190328d3296492db5a176faa-rage-19554951,1639385720,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xbf0780d2d00c901b190328d3296492db5a176faa,1,0
1707,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc0555149b5a5d96ac016d3425b7986504190c3a0-rage-19472151,1638959885,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc0555149b5a5d96ac016d3425b7986504190c3a0,1,0
1708,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc0a163e3952017d4bb3e78df4cc8d35f64b1762e-rage-19468357,1638940900,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc0a163e3952017d4bb3e78df4cc8d35f64b1762e,1,0
1709,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f-rage-19458765,1638892935,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,1,0
1710,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc12ccee3c342281d4aa524be29423a57dfdab12a-rage-19570462,1639463395,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc12ccee3c342281d4aa524be29423a57dfdab12a,1,0
1711,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc13cc256f29f26c917781ae8290f593967ae3e9a-rage-19466354,1638930885,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc13cc256f29f26c917781ae8290f593967ae3e9a,1,0
1712,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc17b32ec5b1e02231a41abdb38d476f20fa00d41-rage-19678117,1640012530,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc17b32ec5b1e02231a41abdb38d476f20fa00d41,1,0
1713,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc1ee0efd39a0a6b739a3dedb7d9669cf998173b6-rage-19453849,1638868320,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc1ee0efd39a0a6b739a3dedb7d9669cf998173b6,2,0
1714,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc1ff85c123290878d8fa84bfd123b3c81909fe22-rage-19519937,1639208550,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc1ff85c123290878d8fa84bfd123b3c81909fe22,1,0
1715,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc21a7fcc250cf5ca58708ca3c80889e7076c6ada-rage-19329642,1638242110,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc21a7fcc250cf5ca58708ca3c80889e7076c6ada,1,0
1716,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc253a53508f697cd2afa048e0f32ae07bb1ada75-rage-19050487,1636806055,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc253a53508f697cd2afa048e0f32ae07bb1ada75,1,0
1717,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc26ab123b8d54cb938236ed966116fc179356d92-rage-19724383,1640244105,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc26ab123b8d54cb938236ed966116fc179356d92,1,0
1718,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc30fcd999e55d8a3ff668cf3ddc996d3f113c167-rage-19466916,1638933695,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc30fcd999e55d8a3ff668cf3ddc996d3f113c167,1,0
1719,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc32304f1aa1a8276b62f73780e816dc7b208a709-rage-19229178,1637732470,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc32304f1aa1a8276b62f73780e816dc7b208a709,1,0
1720,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc347462f5683ac1152283533db8e803894c79725-rage-19469764,1638947940,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc347462f5683ac1152283533db8e803894c79725,1,0
1721,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc3a6f9bcea78b7abe7ddfb0e6bd374677f454a70-rage-19229625,1637735105,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc3a6f9bcea78b7abe7ddfb0e6bd374677f454a70,1,0
1722,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc3e5ba40b7f7c3630da34fea0743a6b7209924d2-rage-19469566,1638946950,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc3e5ba40b7f7c3630da34fea0743a6b7209924d2,2,0
1723,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc3e858644860e528d8bf329649ae497d27006b1d-rage-18863591,1635838955,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc3e858644860e528d8bf329649ae497d27006b1d,1,0
1724,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc431dd650f2b3d3eee6579dda0f38f2d7f104a5a-rage-19050488,1636806060,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc431dd650f2b3d3eee6579dda0f38f2d7f104a5a,1,0
1725,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc46ff23764eee6293e94420342bba6e885f9deaf-rage-19468436,1638941295,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc46ff23764eee6293e94420342bba6e885f9deaf,1,0
1726,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc4c5b8740593d715e9a9be8a5c024fc351bdf7b3-rage-19450793,1638853025,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc4c5b8740593d715e9a9be8a5c024fc351bdf7b3,1,0
1727,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc507d79e987d57e8dc72bc92a5c4a38a93cd2222-rage-19468687,1638942555,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc507d79e987d57e8dc72bc92a5c4a38a93cd2222,1,0
1728,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc53104efc160292eb9f4dc52c1a58d3ed54f9faf-rage-19474698,1638972625,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc53104efc160292eb9f4dc52c1a58d3ed54f9faf,1,0
1729,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc54b0961c7e207340137985f8c824d2e34020bcf-rage-18859409,1635814345,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc54b0961c7e207340137985f8c824d2e34020bcf,1,0
1730,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc586a8e28cd5ad10deb1423957932ac88c4b4a91-rage-19329646,1638242130,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc586a8e28cd5ad10deb1423957932ac88c4b4a91,1,0
1731,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc5a58760b94653fba96fbe02c08936e721028eea-rage-19500733,1639111190,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc5a58760b94653fba96fbe02c08936e721028eea,1,0
1732,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc5e4df8d548287e0834a400cf01bb1d92063a199-rage-19465816,1638928195,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc5e4df8d548287e0834a400cf01bb1d92063a199,1,0
1733,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc62150d380bb311ba324fafd1a9fca2c6a24b5e5-rage-19469920,1638948720,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc62150d380bb311ba324fafd1a9fca2c6a24b5e5,1,0
1734,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc635ebb012bd96db82ff7b6e38dd3371ef53f7ab-rage-19329641,1638242105,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc635ebb012bd96db82ff7b6e38dd3371ef53f7ab,1,0
1735,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc63690afba73ebc8c7b93e0fa5dcf5799f0142b9-rage-19467013,1638934180,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc63690afba73ebc8c7b93e0fa5dcf5799f0142b9,1,0
1736,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc7085ff52be35e9e338b727772ee1179fb546bc3-rage-19539299,1639305845,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc7085ff52be35e9e338b727772ee1179fb546bc3,1,0
1737,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc72aa47c9ae5c72520f6aad34f24ba166cca46f8-rage-19329644,1638242120,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc72aa47c9ae5c72520f6aad34f24ba166cca46f8,1,0
1738,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc7830f681bce28314d4762df23727f1273162368-rage-19474927,1638973770,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc7830f681bce28314d4762df23727f1273162368,1,0
1739,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc7ba977f4a2e26a8e6a99f84383e3fce2496cacc-rage-19050487,1636806055,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc7ba977f4a2e26a8e6a99f84383e3fce2496cacc,1,0
1740,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc7c8e9003ce878c4011695c28a1a0e1ee2bb483d-rage-19520051,1639209120,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc7c8e9003ce878c4011695c28a1a0e1ee2bb483d,1,0
1741,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc7de5355e84e545a42eca0983063dacb80aeb408-rage-19051346,1636810350,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc7de5355e84e545a42eca0983063dacb80aeb408,1,0
1742,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc88d7dc8dfa23d3769f7e8241f761d09a10d9831-rage-19466731,1638932770,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc88d7dc8dfa23d3769f7e8241f761d09a10d9831,1,0
1743,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc8904a69319081de86279c42dc3f4ed2f16469e6-rage-19479167,1638996020,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc8904a69319081de86279c42dc3f4ed2f16469e6,1,0
1744,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc91f2dc69402dad73fbe23f061592acb82c529f2-rage-19051345,1636810347,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc91f2dc69402dad73fbe23f061592acb82c529f2,1,0
1745,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc957e4ef89e5cc8b90ec42309fd5335615282a0b-rage-19329637,1638242085,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc957e4ef89e5cc8b90ec42309fd5335615282a0b,1,0
1746,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc96e67f8e69776cd9e3fa3c09ae14bfb517127dd-rage-19466400,1638931115,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc96e67f8e69776cd9e3fa3c09ae14bfb517127dd,1,0
1747,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xc98a194d958572368c683e601bf244f2c9009443-rage-19183994,1637496560,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xc98a194d958572368c683e601bf244f2c9009443,1,0
1748,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xca23efd643660d5502c9096464e465d9c06ff56c-rage-19329635,1638242075,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xca23efd643660d5502c9096464e465d9c06ff56c,1,0
1749,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xca9fd9bf918adada5716ce708337ac93e5dcd8e4-rage-19473086,1638964565,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xca9fd9bf918adada5716ce708337ac93e5dcd8e4,1,0
1750,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcb3370eb70776d4b751cb4cc7187e9d7ce9be030-rage-19469889,1638948565,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcb3370eb70776d4b751cb4cc7187e9d7ce9be030,1,0
1751,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcba8f9b1403737beb6cb1fbed205f20878f388c1-rage-19468381,1638941020,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcba8f9b1403737beb6cb1fbed205f20878f388c1,1,0
1752,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcbcd44b8ad78b77e0649899d4271bfff33c2c9fd-rage-19468546,1638941850,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcbcd44b8ad78b77e0649899d4271bfff33c2c9fd,1,0
1753,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcc707819708a144713dad266f22836ee4379ffc0-rage-19329639,1638242095,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcc707819708a144713dad266f22836ee4379ffc0,1,0
1754,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xccb23a9bbae99909b1102549f9a96c2b137a60ec-rage-19470354,1638950900,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xccb23a9bbae99909b1102549f9a96c2b137a60ec,1,0
1755,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xccf4cddf8fe5ff12896e140faeb1f75131c33c3d-rage-19554004,1639380980,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xccf4cddf8fe5ff12896e140faeb1f75131c33c3d,1,0
1756,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcd3329c82c6518e36ee6797ed7f90eaa808f6730-rage-19472891,1638963590,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcd3329c82c6518e36ee6797ed7f90eaa808f6730,1,0
1757,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcd5561b1be55c1fa4bba4749919a03219497b6ef-rage-19474227,1638970270,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcd5561b1be55c1fa4bba4749919a03219497b6ef,1,0
1758,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcd66a0ae53cc1f58b2e709e5def44d06a19c71ce-rage-18957466,1636337110,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcd66a0ae53cc1f58b2e709e5def44d06a19c71ce,1,0
1759,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcd6b9fb0d134017c39b86bcc18edaa02dcc6e4e2-rage-18822938,1635599070,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcd6b9fb0d134017c39b86bcc18edaa02dcc6e4e2,2,0
1760,xdai,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8-member-0xcd78829b418e18b85d4e0acdf2fbfec610ff025e-rage-19468308,1638940655,0x1b975a9daf25e7b01e0a6c72d657ff74925327a8,0xcd78829b418e18b85d4e0acdf2fbfec610ff025e,1,0
